tweet_id,favorites,retweets,user_followers,user_favourites,date_time
821522889702862852,7582,1634,9269946,146756,2017-01-18 01:01:34+00:00
821421320206483457,0,5133,9270026,146760,2017-01-17 18:17:58+00:00
821407182352777218,11103,4000,9269946,146756,2017-01-17 17:21:47+00:00
821153421864615936,234,9,9270026,146760,2017-01-17 00:33:26+00:00
821149554670182400,8112,1826,9269946,146756,2017-01-17 00:18:04+00:00
821107785811234820,9082,1977,9269946,146756,2017-01-16 21:32:06+00:00
821044531881721856,11963,2128,9270026,146760,2017-01-16 17:20:45+00:00
820837357901512704,0,6253,9270026,146760,2017-01-16 03:37:31+00:00
820749716845686786,29859,9237,9270026,146760,2017-01-15 21:49:15+00:00
820314633777061888,3157,523,9269946,146756,2017-01-14 17:00:24+00:00
820078625395449857,18669,5802,9269946,146756,2017-01-14 01:22:35+00:00
820013781606658049,0,1083,9270026,146760,2017-01-13 21:04:55+00:00
819952236453363712,5021,1083,9270026,146760,2017-01-13 17:00:21+00:00
819924195358416896,12241,4552,9270026,146760,2017-01-13 15:08:56+00:00
819711362133872643,12620,2881,9270026,146760,2017-01-13 01:03:12+00:00
819588359383371776,9158,1871,9269946,146756,2017-01-12 16:54:26+00:00
819347104292290561,6844,1119,9270026,146760,2017-01-12 00:55:47+00:00
819238181065359361,2140,379,9270027,146760,2017-01-11 17:42:57+00:00
819227688460238848,21811,6253,9269947,146756,2017-01-11 17:01:16+00:00
819015337530290176,0,34584,9270027,146760,2017-01-11 02:57:27+00:00
819015331746349057,0,17822,9270027,146760,2017-01-11 02:57:26+00:00
819006400881917954,43049,17822,9270027,146760,2017-01-11 02:21:57+00:00
819004803107983360,82698,34584,9269947,146756,2017-01-11 02:15:36+00:00
818646164899774465,0,19477,9270027,146760,2017-01-10 02:30:30+00:00
818627210458333184,21241,7066,9269947,146756,2017-01-10 01:15:10+00:00
818614493328580609,9315,2357,9270027,146760,2017-01-10 00:24:38+00:00
818588835076603904,0,5704,9270027,146760,2017-01-09 22:42:41+00:00
818536468981415936,10273,2279,9270027,146760,2017-01-09 19:14:36+00:00
818307523543449600,0,7476,9270027,146760,2017-01-09 04:04:51+00:00
818259473185828864,10416,2091,9270027,146760,2017-01-09 00:53:55+00:00
818145370475810820,11631,2372,9270027,146760,2017-01-08 17:20:31+00:00
817908911860748288,4606,741,9270027,146760,2017-01-08 01:40:55+00:00
817827839487737858,48662,25167,9269947,146756,2017-01-07 20:18:46+00:00
817777686764523521,10234,2524,9270027,146760,2017-01-07 16:59:28+00:00
817536400337801217,11135,2735,9269947,146756,2017-01-07 01:00:41+00:00
817502432452313088,0,3146,9270027,146760,2017-01-06 22:45:43+00:00
817423860136083457,31905,13618,9269947,146756,2017-01-06 17:33:29+00:00
817415592588222464,5300,891,9269947,146756,2017-01-06 17:00:38+00:00
817181837579653120,0,7885,9269947,146756,2017-01-06 01:31:47+00:00
817171292965273600,8312,1874,9270027,146760,2017-01-06 00:49:53+00:00
817120970343411712,11550,2415,9269947,146756,2017-01-05 21:29:55+00:00
817056546584727552,8144,1522,9269947,146756,2017-01-05 17:13:55+00:00
816829038950027264,0,4399,9270027,146760,2017-01-05 02:09:53+00:00
816816676327063552,9483,1898,9270027,146760,2017-01-05 01:20:46+00:00
816697700272001025,9250,2061,9269947,146756,2017-01-04 17:27:59+00:00
816450570814898180,28731,7476,9269947,146756,2017-01-04 01:05:59+00:00
816336735214911488,8174,1807,9269947,146756,2017-01-03 17:33:39+00:00
816091915477250048,8487,1993,9269947,146756,2017-01-03 01:20:49+00:00
816062466425819140,0,946,9269947,146756,2017-01-02 23:23:48+00:00
816014286006976512,0,4890,9269947,146756,2017-01-02 20:12:21+00:00
815990720817401858,4694,946,9269947,146756,2017-01-02 18:38:42+00:00
815966073409433600,21149,7885,9269947,146756,2017-01-02 17:00:46+00:00
815745968457060357,0,3865,9269568,146756,2017-01-02 02:26:09+00:00
815736392542261248,9320,2125,9269568,146756,2017-01-02 01:48:06+00:00
815639385530101762,7821,1557,9269947,146756,2017-01-01 19:22:38+00:00
815390420867969024,9816,3576,9270027,146760,2017-01-01 02:53:20+00:00
814986499976527872,7255,1188,9269947,146756,2016-12-31 00:08:17+00:00
814638523311648768,10698,2529,9270027,146760,2016-12-30 01:05:33+00:00
814578408554463233,0,5468,9269947,146756,2016-12-29 21:06:41+00:00
814530161257443328,8222,1743,9269947,146756,2016-12-29 17:54:58+00:00
814153002265309185,27278,8121,9270027,146760,2016-12-28 16:56:16+00:00
813944609378369540,0,2962,9269947,146756,2016-12-28 03:08:11+00:00
813910438903693312,8849,1736,9269947,146756,2016-12-28 00:52:25+00:00
813812741911748608,34644,13051,9270027,146760,2016-12-27 18:24:12+00:00
813800681631023104,7884,1651,9270027,146760,2016-12-27 17:36:16+00:00
813217897535406080,17698,6858,9270027,146760,2016-12-26 03:00:30+00:00
813202720496779264,8775,1707,9269947,146756,2016-12-26 02:00:11+00:00
813187593374461952,18845,4054,9270027,146760,2016-12-26 01:00:05+00:00
813172488309972993,8809,1809,9269947,146756,2016-12-26 00:00:03+00:00
813157409116065792,7380,2069,9269947,146756,2016-12-25 23:00:08+00:00
813142292504645637,8087,2247,9270027,146760,2016-12-25 22:00:04+00:00
813130366689148928,4261,421,9270027,146760,2016-12-25 21:12:41+00:00
813127251579564032,11225,2926,9269947,146756,2016-12-25 21:00:18+00:00
813112105746448384,9805,2574,9270027,146760,2016-12-25 20:00:07+00:00
813096984823349248,10033,3396,9269947,146756,2016-12-25 19:00:02+00:00
813081950185472002,9425,2602,9269947,146756,2016-12-25 18:00:17+00:00
813066809284972545,7543,1833,9269947,146756,2016-12-25 17:00:08+00:00
813051746834595840,19946,6870,9269568,146756,2016-12-25 16:00:16+00:00
812781120811126785,7159,1787,9270027,146760,2016-12-24 22:04:54+00:00
812709060537683968,6297,1356,9269947,146756,2016-12-24 17:18:34+00:00
812503143955202048,5750,1149,9270027,146760,2016-12-24 03:40:19+00:00
812466873996607488,7574,1802,9269947,146756,2016-12-24 01:16:12+00:00
812372279581671427,12952,3429,9269947,146756,2016-12-23 19:00:19+00:00
811985624773361665,6916,1312,9270027,146760,2016-12-22 17:23:53+00:00
811744202451197953,7163,1481,9270027,146760,2016-12-22 01:24:33+00:00
811647686436880384,5324,684,9269531,146756,2016-12-21 19:01:02+00:00
811627233043480576,12084,2858,9269947,146756,2016-12-21 17:39:46+00:00
811386762094317568,19889,5994,9269947,146756,2016-12-21 01:44:13+00:00
810984652412424192,5057,1336,9269947,146756,2016-12-19 23:06:23+00:00
810896069567610880,8551,1647,9269947,146756,2016-12-19 17:14:23+00:00
810657578271330305,10438,2474,9269947,146756,2016-12-19 01:26:42+00:00
810284430598270976,33343,10512,9270027,146760,2016-12-18 00:43:57+00:00
810254108431155201,13996,3172,9269531,146756,2016-12-17 22:43:27+00:00
809920764300447744,14796,3689,9269947,146756,2016-12-17 00:38:52+00:00
809808892968534016,0,4589,9270027,146760,2016-12-16 17:14:20+00:00
809448704142938112,6616,1373,9270027,146760,2016-12-15 17:23:04+00:00
809220051211603969,18915,5259,9270027,146760,2016-12-15 02:14:29+00:00
809084759137812480,12587,3310,9269947,146756,2016-12-14 17:16:53+00:00
808838249661788160,9659,2870,9269947,146756,2016-12-14 00:57:20+00:00
808733504066486276,7516,2035,9269947,146756,2016-12-13 18:01:07+00:00
808501579447930884,10768,2457,9270027,146760,2016-12-13 02:39:32+00:00
808344865868283904,40267,19477,9269531,146756,2016-12-12 16:16:49+00:00
808134635716833280,0,5530,9270027,146760,2016-12-12 02:21:26+00:00
808106460588765185,8396,2071,9270027,146760,2016-12-12 00:29:28+00:00
808001312164028416,11858,3320,9269947,146756,2016-12-11 17:31:39+00:00
807621403335917568,13874,3396,9269947,146756,2016-12-10 16:22:02+00:00
807106840509214720,111738,51748,9269947,146756,2016-12-09 06:17:20+00:00
807059379405148160,0,6905,9269947,146756,2016-12-09 03:08:45+00:00
807010152071229440,12490,3640,9270027,146760,2016-12-08 23:53:08+00:00
806629075125202948,70677,32438,9270027,146760,2016-12-07 22:38:52+00:00
806620845233815552,0,5152,9269947,146756,2016-12-07 22:06:10+00:00
806576416489959424,4666,1827,9270027,146760,2016-12-07 19:09:37+00:00
806542213899489280,9751,2222,9269531,146756,2016-12-07 16:53:43+00:00
806242860592926720,0,10902,9269947,146756,2016-12-06 21:04:11+00:00
806219024703037440,6146,1134,9269947,146756,2016-12-06 19:29:28+00:00
805520635690676224,5483,1553,9269947,146756,2016-12-04 21:14:20+00:00
805487436403003392,8360,2383,9269531,146756,2016-12-04 19:02:24+00:00
805207613751304193,7485,1629,9270027,146760,2016-12-04 00:30:29+00:00
804738756058218496,13003,3605,9269531,146756,2016-12-02 17:27:25+00:00
804475857670639616,5847,1893,9270027,146760,2016-12-02 00:02:45+00:00
804413760345620481,0,3016,9269947,146756,2016-12-01 19:56:00+00:00
804026241225523202,42116,15084,9269947,146756,2016-11-30 18:16:08+00:00
803773340896923648,9569,2592,9270027,146760,2016-11-30 01:31:12+00:00
803692223237865472,0,6939,9269947,146756,2016-11-29 20:08:52+00:00
803638050916102144,10395,3890,9269531,146756,2016-11-29 16:33:36+00:00
803380650405482500,7410,1774,9269531,146756,2016-11-28 23:30:47+00:00
803321560782307329,0,4968,9270027,146760,2016-11-28 19:35:59+00:00
803276597545603072,9569,2303,9269531,146756,2016-11-28 16:37:19+00:00
802952499103731712,8589,1878,9269531,146756,2016-11-27 19:09:28+00:00
802624713319034886,0,2731,9270027,146760,2016-11-26 21:26:58+00:00
802600418706604034,6775,1386,9269531,146756,2016-11-26 19:50:26+00:00
802572683846291456,8530,2362,9269531,146756,2016-11-26 18:00:13+00:00
802323869084381190,15352,5491,9270027,146760,2016-11-26 01:31:31+00:00
802265048156610565,6626,1301,9270027,146760,2016-11-25 21:37:47+00:00
801958328846974976,7372,1599,9270027,146760,2016-11-25 01:18:59+00:00
801854953262350336,1722,219,9270027,146760,2016-11-24 18:28:13+00:00
801538201127157760,7826,1957,9270027,146760,2016-11-23 21:29:33+00:00
801285448605831168,5746,774,9270027,146760,2016-11-23 04:45:12+00:00
801167903437357056,23217,5530,9269531,146756,2016-11-22 20:58:07+00:00
801127390143516673,0,3710,9269946,146756,2016-11-22 18:17:08+00:00
801115127852503040,7683,1986,9270026,146760,2016-11-22 17:28:25+00:00
800859414831898624,647,91,9269946,146756,2016-11-22 00:32:18+00:00
800855607700029440,0,1520,9270026,146760,2016-11-22 00:17:10+00:00
800751577355128832,10104,2640,9269946,146756,2016-11-21 17:23:47+00:00
800513324630806528,12512,2835,9269946,146756,2016-11-21 01:37:04+00:00
800459316964663297,9057,2064,9269946,146756,2016-11-20 22:02:27+00:00
800443802682937345,0,4034,9269946,146756,2016-11-20 21:00:48+00:00
800388270626521089,10636,2639,9269530,146756,2016-11-20 17:20:08+00:00
800188575492947969,0,3699,9269946,146756,2016-11-20 04:06:37+00:00
800141422401830912,14526,2398,9269946,146756,2016-11-20 00:59:15+00:00
800018252395122689,26917,12347,9269946,146756,2016-11-19 16:49:49+00:00
799422933579902976,7689,1803,9269945,146756,2016-11-18 01:24:14+00:00
799308762079035393,0,5096,9269945,146756,2016-11-17 17:50:33+00:00
799297110730567681,9402,2570,9270025,146760,2016-11-17 17:04:16+00:00
799063482566066176,7705,2345,9269529,146756,2016-11-17 01:35:54+00:00
798933969379225600,12435,4163,9270025,146760,2016-11-16 17:01:16+00:00
798925684722855936,7168,1363,9269529,146756,2016-11-16 16:28:21+00:00
798705661114773508,0,6232,9269529,146756,2016-11-16 01:54:03+00:00
798701998996647937,0,7264,9269529,146756,2016-11-16 01:39:30+00:00
798697898615730177,0,6113,9269529,146756,2016-11-16 01:23:12+00:00
798694562394996736,0,4651,9269529,146756,2016-11-16 01:09:57+00:00
798686750113755136,0,2184,9270025,146760,2016-11-16 00:38:54+00:00
798682547630837760,0,4438,9269529,146756,2016-11-16 00:22:12+00:00
798673117451325440,0,5231,9269529,146756,2016-11-15 23:44:44+00:00
798665375516884993,0,3683,9269945,146756,2016-11-15 23:13:58+00:00
798644042770751489,0,1748,9270025,146760,2016-11-15 21:49:12+00:00
798628517273620480,0,1867,9269945,146756,2016-11-15 20:47:30+00:00
798585098161549313,0,5288,9269529,146756,2016-11-15 17:54:59+00:00
798576900688019456,0,5494,9270025,146760,2016-11-15 17:22:24+00:00
798340744599797760,0,3147,9269529,146756,2016-11-15 01:44:00+00:00
798209839306514432,9937,2425,9270025,146760,2016-11-14 17:03:50+00:00
797971864723324932,10960,2894,9269945,146756,2016-11-14 01:18:12+00:00
797545162159308800,13900,4626,9269529,146756,2016-11-12 21:02:38+00:00
797236660651966464,18958,6175,9270025,146760,2016-11-12 00:36:46+00:00
797165961484890113,214,24,9269945,146756,2016-11-11 19:55:50+00:00
796904159865868288,0,8368,9269529,146756,2016-11-11 02:35:32+00:00
796865951799083009,7321,1831,9269945,146756,2016-11-11 00:03:42+00:00
796759840936919040,11221,2842,9270025,146760,2016-11-10 17:02:03+00:00
796563435802726400,0,6759,9269529,146756,2016-11-10 04:01:37+00:00
796484825502875648,7200,1656,9269529,146756,2016-11-09 22:49:15+00:00
796387464403357696,10470,3898,9270025,146760,2016-11-09 16:22:22+00:00
796177847564038144,0,13400,9269529,146756,2016-11-09 02:29:25+00:00
796149749086875649,30550,13400,9269945,146756,2016-11-09 00:37:46+00:00
796125600683540480,4743,1688,9269529,146756,2016-11-08 23:01:49+00:00
796116448414461957,8659,2257,9269945,146756,2016-11-08 22:25:27+00:00
796080075804475393,8036,2173,9269945,146756,2016-11-08 20:00:55+00:00
796031486298386433,10291,3511,9269529,146756,2016-11-08 16:47:50+00:00
795464331001561088,46846,22017,9270025,146760,2016-11-07 03:14:10+00:00
795400264262053889,9533,2690,9269529,146756,2016-11-06 22:59:35+00:00
795076730285391872,15355,5109,9269945,146756,2016-11-06 01:33:58+00:00
794983741416415232,0,3168,9269529,146756,2016-11-05 19:24:28+00:00
794926597468000259,9702,2165,9270025,146760,2016-11-05 15:37:24+00:00
794355576146903043,0,9681,9270025,146760,2016-11-04 01:48:22+00:00
794332329137291264,9144,2540,9269945,146756,2016-11-04 00:15:59+00:00
794205286408003585,8775,3119,9269945,146756,2016-11-03 15:51:10+00:00
793962221541933056,15924,4589,9269945,146756,2016-11-02 23:45:19+00:00
793845145112371200,8785,1752,9269529,146756,2016-11-02 16:00:06+00:00
793614319594401792,0,2934,9270025,146760,2016-11-02 00:42:53+00:00
793601777308463104,7592,1522,9269529,146756,2016-11-01 23:53:02+00:00
793500921481273345,10145,2238,9269529,146756,2016-11-01 17:12:16+00:00
793286476301799424,23371,8609,9269945,146756,2016-11-01 03:00:09+00:00
793271401113350145,8255,2254,9269945,146756,2016-11-01 02:00:14+00:00
793256262322548741,18960,7822,9270025,146760,2016-11-01 01:00:05+00:00
793241302385262592,10009,3085,9269529,146756,2016-11-01 00:00:38+00:00
793226087023144960,9295,2726,9269529,146756,2016-10-31 23:00:11+00:00
793210959003287553,8489,2614,9269529,146756,2016-10-31 22:00:04+00:00
793195938047070209,14474,5286,9269529,146756,2016-10-31 21:00:23+00:00
793180763617361921,6572,1870,9269529,146756,2016-10-31 20:00:05+00:00
793165685325201412,8909,2633,9269945,146756,2016-10-31 19:00:10+00:00
793150605191548928,5858,1599,9269529,146756,2016-10-31 18:00:14+00:00
793135492858580992,6090,2366,9269945,146756,2016-10-31 17:00:11+00:00
793120401413079041,12047,3696,9269945,146756,2016-10-31 16:00:13+00:00
792913359805018113,13612,3719,9269945,146756,2016-10-31 02:17:31+00:00
792883833364439040,10732,4013,9269529,146756,2016-10-31 00:20:11+00:00
792773781206999040,7003,1575,9269529,146756,2016-10-30 17:02:53+00:00
792394556390137856,12736,4022,9270025,146760,2016-10-29 15:55:58+00:00
792050063153438720,6788,1674,9269529,146756,2016-10-28 17:07:05+00:00
791821351946420224,0,19754,9269529,146756,2016-10-28 01:58:16+00:00
791784077045166082,0,8924,9270025,146760,2016-10-27 23:30:09+00:00
791780927877898241,0,3565,9270025,146760,2016-10-27 23:17:38+00:00
791774931465953280,42834,20810,9269529,146756,2016-10-27 22:53:48+00:00
791672322847637504,11169,2934,9269529,146756,2016-10-27 16:06:04+00:00
791406955684368384,12508,3865,9269529,146756,2016-10-26 22:31:36+00:00
791312159183634433,8329,2371,9269529,146756,2016-10-26 16:14:55+00:00
791026214425268224,0,3825,9269529,146756,2016-10-25 21:18:40+00:00
790987426131050500,9322,1993,9269945,146756,2016-10-25 18:44:32+00:00
790946055508652032,15891,4399,9269529,146756,2016-10-25 16:00:09+00:00
790723298204217344,0,2150,9269529,146756,2016-10-25 01:14:59+00:00
790698755171364864,7814,1812,9269529,146756,2016-10-24 23:37:28+00:00
790581949425475584,19606,6664,9269529,146756,2016-10-24 15:53:19+00:00
790337589677002753,7431,1771,9269529,146756,2016-10-23 23:42:19+00:00
790277117346975746,11925,2962,9269529,146756,2016-10-23 19:42:02+00:00
790227638568808452,0,3319,9269945,146756,2016-10-23 16:25:25+00:00
789986466051088384,8811,2150,9269945,146756,2016-10-23 00:27:05+00:00
789960241177853952,0,3845,9269528,146756,2016-10-22 22:42:52+00:00
789903600034189313,9802,3889,9270024,146760,2016-10-22 18:57:48+00:00
789628658055020548,7086,1653,9269528,146756,2016-10-22 00:45:17+00:00
789599242079838210,6396,1798,9269528,146756,2016-10-21 22:48:24+00:00
789530877013393408,11101,3168,9269528,146756,2016-10-21 18:16:44+00:00
789314372632018944,8208,2143,9269528,146756,2016-10-21 03:56:25+00:00
789280767834746880,0,4598,9269944,146756,2016-10-21 01:42:53+00:00
789268448748703744,8677,2451,9269528,146756,2016-10-21 00:53:56+00:00
789137962068021249,9238,2612,9269528,146756,2016-10-20 16:15:26+00:00
788908386943430656,26107,11731,9269528,146756,2016-10-20 01:03:11+00:00
788765914992902144,25955,9682,9269528,146756,2016-10-19 15:37:03+00:00
788552643979468800,0,6677,9269528,146756,2016-10-19 01:29:35+00:00
788412144018661376,14750,4939,9269528,146756,2016-10-18 16:11:17+00:00
788178268662984705,6910,1983,9269528,146756,2016-10-18 00:41:57+00:00
788150585577050112,5809,1204,9269528,146756,2016-10-17 22:51:57+00:00
788070120937619456,0,3221,9269944,146756,2016-10-17 17:32:13+00:00
788039637453406209,5804,1233,9269528,146756,2016-10-17 15:31:05+00:00
787810552592695296,8164,2847,9269528,146756,2016-10-17 00:20:47+00:00
787717603741622272,9719,2589,9269528,146756,2016-10-16 18:11:26+00:00
787397959788929025,10345,2672,9269944,146756,2016-10-15 21:01:17+00:00
787322443945877504,7412,1630,9269528,146756,2016-10-15 16:01:13+00:00
787111942498508800,0,6306,9269944,146756,2016-10-15 02:04:45+00:00
786963064373534720,25322,7449,9269528,146756,2016-10-14 16:13:10+00:00
786729988674449408,0,2279,9269944,146756,2016-10-14 00:47:00+00:00
786709082849828864,17386,5741,9269528,146756,2016-10-13 23:23:56+00:00
786664955043049472,10063,2368,9269528,146756,2016-10-13 20:28:35+00:00
786595970293370880,8996,2927,9269528,146756,2016-10-13 15:54:28+00:00
786363235746385920,10297,3227,9269528,146756,2016-10-13 00:29:39+00:00
786286427768250368,7574,2653,9269528,146756,2016-10-12 19:24:27+00:00
786233965241827333,14433,4391,9269528,146756,2016-10-12 15:55:59+00:00
786051337297522688,1357,149,9269944,146756,2016-10-12 03:50:17+00:00
786036967502913536,0,6510,9269528,146756,2016-10-12 02:53:11+00:00
785927819176054784,10832,2994,9269528,146756,2016-10-11 19:39:28+00:00
785872687017132033,6356,1675,9269528,146756,2016-10-11 16:00:24+00:00
785639753186217984,7467,2106,9270024,146760,2016-10-11 00:34:48+00:00
785533386513321988,8603,1844,9269528,146756,2016-10-10 17:32:08+00:00
785515384317313025,5806,1167,9269528,146756,2016-10-10 16:20:36+00:00
785264754247995392,6914,1522,9269528,146756,2016-10-09 23:44:41+00:00
785170936622350336,11397,4507,9269528,146756,2016-10-09 17:31:53+00:00
784826020293709826,9586,3016,9269944,146756,2016-10-08 18:41:19+00:00
784517518371221505,8508,2371,9269528,146756,2016-10-07 22:15:26+00:00
784431430411685888,5450,1184,9269528,146756,2016-10-07 16:33:21+00:00
784183165795655680,18994,7494,9269528,146756,2016-10-07 00:06:50+00:00
784057939640352768,28147,10379,9269528,146756,2016-10-06 15:49:14+00:00
783839966405230592,28428,10068,9269528,146756,2016-10-06 01:23:05+00:00
783821107061198850,6997,1832,9269528,146756,2016-10-06 00:08:09+00:00
783695101801398276,9890,2997,9269528,146756,2016-10-05 15:47:27+00:00
783466772167098368,7993,2078,9269528,146756,2016-10-05 00:40:09+00:00
783391753726550016,16006,5103,9269944,146756,2016-10-04 19:42:03+00:00
783347506784731136,0,5159,9269944,146756,2016-10-04 16:46:14+00:00
783334639985389568,27524,10902,9270024,146760,2016-10-04 15:55:06+00:00
783085703974514689,7738,2023,9269944,146756,2016-10-03 23:25:55+00:00
782969140009107456,22857,6905,9269528,146756,2016-10-03 15:42:44+00:00
782747134529531904,7081,1320,9269528,146756,2016-10-03 01:00:34+00:00
782722598790725632,16326,5025,9269528,146756,2016-10-02 23:23:04+00:00
782598640137187329,7391,1769,9269528,146756,2016-10-02 15:10:30+00:00
782305867769217024,15742,5133,9269528,146756,2016-10-01 19:47:08+00:00
782021823840026624,0,5750,9269528,146756,2016-10-01 00:58:26+00:00
781955203444699136,10583,3146,9269528,146756,2016-09-30 20:33:43+00:00
781661882474196992,9892,2529,9270024,146760,2016-09-30 01:08:10+00:00
781655249211752448,3792,1056,9269528,146756,2016-09-30 00:41:48+00:00
781524693396357120,19617,5152,9269528,146756,2016-09-29 16:03:01+00:00
781308096455073793,6758,2386,9269528,146756,2016-09-29 01:42:20+00:00
781251288990355457,7930,1932,9269528,146756,2016-09-28 21:56:36+00:00
781163403222056960,9290,2585,9269528,146756,2016-09-28 16:07:23+00:00
780931614150983680,20508,6759,9269528,146756,2016-09-28 00:46:20+00:00
780858289093574656,6814,1869,9269528,146756,2016-09-27 19:54:58+00:00
780800785462489090,5201,1203,9269528,146756,2016-09-27 16:06:28+00:00
780601303617732608,11445,3127,9269528,146756,2016-09-27 02:53:48+00:00
780543529827336192,5953,1629,9270024,146760,2016-09-26 23:04:13+00:00
780496263422808064,0,3431,9269528,146756,2016-09-26 19:56:24+00:00
780476555013349377,0,103,9269528,146756,2016-09-26 18:38:05+00:00
780459368902959104,5005,1005,9269528,146756,2016-09-26 17:29:48+00:00
780192070812196864,8225,2092,9269528,146756,2016-09-25 23:47:39+00:00
780092040432480260,0,2143,9269528,146756,2016-09-25 17:10:10+00:00
780074436359819264,11450,4582,9269528,146756,2016-09-25 16:00:13+00:00
779834332596887552,17788,6510,9269528,146756,2016-09-25 00:06:08+00:00
779377524342161408,8271,2894,9269528,146756,2016-09-23 17:50:56+00:00
779124354206535695,0,17053,9269528,146756,2016-09-23 01:04:56+00:00
779056095788752897,13927,4220,9269528,146756,2016-09-22 20:33:42+00:00
778990705243029504,18763,6665,9269944,146756,2016-09-22 16:13:51+00:00
778650543019483137,5428,1394,9269528,146756,2016-09-21 17:42:10+00:00
778624900596654080,4346,943,9269528,146756,2016-09-21 16:00:17+00:00
778408200802557953,12887,4014,9269528,146756,2016-09-21 01:39:11+00:00
778396591732486144,0,11357,9269528,146756,2016-09-21 00:53:04+00:00
778383385161035776,5517,1020,9269944,146756,2016-09-21 00:00:35+00:00
778286810187399168,9754,3066,9269528,146756,2016-09-20 17:36:50+00:00
778039087836069888,7998,2469,9269528,146756,2016-09-20 01:12:28+00:00
778027034220126208,6202,1494,9269528,146756,2016-09-20 00:24:34+00:00
777953400541634568,0,3275,9269528,146756,2016-09-19 19:31:59+00:00
777885040357281792,6000,1517,9269528,146756,2016-09-19 15:00:20+00:00
777684233540206592,10639,2731,9269528,146756,2016-09-19 01:42:24+00:00
777641927919427584,0,3930,9269527,146756,2016-09-18 22:54:18+00:00
777621514455814149,8234,2346,9269527,146756,2016-09-18 21:33:11+00:00
777189768882946048,13359,3993,9269527,146756,2016-09-17 16:57:35+00:00
776819012571455488,0,12632,9269527,146756,2016-09-16 16:24:19+00:00
776813020089548800,4613,1118,9269943,146756,2016-09-16 16:00:31+00:00
776477788987613185,8261,2569,9269527,146756,2016-09-15 17:48:25+00:00
776249906839351296,0,8481,9269527,146756,2016-09-15 02:42:54+00:00
776218204058357768,28140,14758,9269527,146756,2016-09-15 00:36:55+00:00
776201521193218049,9037,2338,9269527,146756,2016-09-14 23:30:38+00:00
776113305656188928,11134,4033,9269527,146756,2016-09-14 17:40:06+00:00
776088319444877312,1717,141,9269527,146756,2016-09-14 16:00:49+00:00
775898661951791106,0,15564,9269527,146756,2016-09-14 03:27:11+00:00
775842724423557120,11049,2468,9269527,146756,2016-09-13 23:44:54+00:00
775733305207554048,13104,3710,9269527,146756,2016-09-13 16:30:07+00:00
775729183532220416,12283,4283,9269527,146756,2016-09-13 16:13:44+00:00
775364825476165632,6959,2722,9270023,146760,2016-09-12 16:05:54+00:00
775350846108426240,9595,3632,9269527,146756,2016-09-12 15:10:21+00:00
775085132600442880,14650,4378,9269527,146756,2016-09-11 21:34:30+00:00
774757898236878852,8142,1656,9269527,146756,2016-09-10 23:54:11+00:00
774639387460112384,6368,1616,9269527,146756,2016-09-10 16:03:16+00:00
774314403806253056,20568,5096,9269527,146756,2016-09-09 18:31:54+00:00
773985732834758656,10174,3590,9270023,146760,2016-09-08 20:45:53+00:00
773922284943896577,6069,1630,9269527,146756,2016-09-08 16:33:46+00:00
773704687002451968,6247,1499,9269527,146756,2016-09-08 02:09:06+00:00
773670353721753600,5060,1226,9269527,146756,2016-09-07 23:52:41+00:00
773547596996571136,20853,5704,9269527,146756,2016-09-07 15:44:53+00:00
773336787167145985,0,4681,9269527,146756,2016-09-07 01:47:12+00:00
773308824254029826,22011,6956,9269527,146756,2016-09-06 23:56:05+00:00
773247561583001600,8893,3011,9269527,146756,2016-09-06 19:52:39+00:00
773191612633579521,9412,3811,9269527,146756,2016-09-06 16:10:20+00:00
772581559778025472,6120,1588,9269527,146756,2016-09-04 23:46:12+00:00
772193107915964416,5688,1291,9269528,146756,2016-09-03 22:02:38+00:00
772152991789019136,3598,1055,9269528,146756,2016-09-03 19:23:13+00:00
772117678702071809,3560,688,9269528,146756,2016-09-03 17:02:54+00:00
772114945936949249,2586,440,9269528,146756,2016-09-03 16:52:02+00:00
772102971039580160,3778,866,9269528,146756,2016-09-03 16:04:27+00:00
771908950375665664,6196,1759,9269528,146756,2016-09-03 03:13:29+00:00
771770456517009408,11303,3147,9269528,146756,2016-09-02 18:03:10+00:00
771500966810099713,7787,2426,9269528,146756,2016-09-02 00:12:18+00:00
771380798096281600,9931,4681,9270024,146760,2016-09-01 16:14:48+00:00
771171053431250945,0,6909,9269528,146756,2016-09-01 02:21:21+00:00
771136648247640064,8625,2716,9269528,146756,2016-09-01 00:04:38+00:00
771102124360998913,5875,1338,9269528,146756,2016-08-31 21:47:27+00:00
771014301343748096,6494,1538,9269528,146756,2016-08-31 15:58:28+00:00
770787852854652928,4625,1107,9269528,146756,2016-08-31 00:58:39+00:00
770772759874076672,4898,1328,9269528,146756,2016-08-30 23:58:40+00:00
770655142660169732,6926,1670,9270024,146760,2016-08-30 16:11:18+00:00
770414278348247044,5956,1930,9269528,146756,2016-08-30 00:14:12+00:00
770293558247038976,5859,1357,9269528,146756,2016-08-29 16:14:30+00:00
770093767776997377,0,2819,9269528,146756,2016-08-29 03:00:36+00:00
769695466921623552,6055,1565,9269528,146756,2016-08-28 00:37:54+00:00
769335591808995329,0,7142,9269528,146756,2016-08-27 00:47:53+00:00
769212283578875904,5087,1601,9269528,146756,2016-08-26 16:37:54+00:00
768970937022709760,13426,6011,9269528,146756,2016-08-26 00:38:52+00:00
